# BUSCO version is: 5.4.3 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2020-09-10, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
168007at3193	Missing
168014at3193	Missing
168033at3193	Missing
168428at3193	Missing
168441at3193	Missing
168457at3193	Missing
168772at3193	Missing
168779at3193	Missing
169009at3193	Missing
169044at3193	Missing
169100at3193	Missing
169146at3193	Missing
169392at3193	Missing
169437at3193	Missing
169448at3193	Missing
169584at3193	Missing
169890at3193	Missing
170532at3193	Missing
170724at3193	Missing
170931at3193	Missing
170998at3193	Missing
171072at3193	Missing
171079at3193	Missing
171124at3193	Missing
171230at3193	Missing
171238at3193	Missing
171307at3193	Missing
171623at3193	Missing
171667at3193	Missing
171888at3193	Missing
171958at3193	Missing
172307at3193	Missing
172331at3193	Missing
172612at3193	Missing
172938at3193	Missing
172964at3193	Missing
173350at3193	Missing
173413at3193	Missing
173573at3193	Missing
173599at3193	Missing
173609at3193	Missing
173677at3193	Missing
173763at3193	Missing
174057at3193	Missing
174147at3193	Missing
174182at3193	Missing
174618at3193	Missing
174683at3193	Missing
174947at3193	Missing
175075at3193	Missing
175168at3193	Missing
175201at3193	Missing
175208at3193	Missing
175219at3193	Missing
175488at3193	Missing
175499at3193	Missing
175589at3193	Missing
175626at3193	Missing
175852at3193	Missing
176470at3193	Missing
176549at3193	Missing
176806at3193	Missing
176874at3193	Missing
176959at3193	Missing
176969at3193	Missing
177100at3193	Missing
177107at3193	Missing
177446at3193	Missing
177486at3193	Missing
177502at3193	Missing
177680at3193	Missing
177701at3193	Missing
177759at3193	Missing
177961at3193	Missing
178005at3193	Missing
178095at3193	Missing
178269at3193	Missing
178271at3193	Missing
178308at3193	Missing
178434at3193	Missing
178501at3193	Missing
178573at3193	Missing
178774at3193	Missing
179154at3193	Missing
179162at3193	Missing
179211at3193	Missing
179434at3193	Missing
179450at3193	Missing
179537at3193	Missing
179584at3193	Missing
179638at3193	Missing
179742at3193	Missing
179820at3193	Missing
179931at3193	Missing
180106at3193	Missing
180244at3193	Missing
180289at3193	Missing
180395at3193	Missing
180599at3193	Missing
180615at3193	Missing
180839at3193	Missing
181011at3193	Missing
181042at3193	Missing
181954at3193	Missing
182049at3193	Missing
182056at3193	Missing
182204at3193	Missing
182258at3193	Missing
182370at3193	Missing
182548at3193	Missing
183573at3193	Missing
183896at3193	Missing
184242at3193	Missing
184250at3193	Missing
184280at3193	Missing
184565at3193	Missing
184637at3193	Missing
184869at3193	Missing
184923at3193	Missing
184963at3193	Missing
185081at3193	Missing
185097at3193	Missing
185149at3193	Missing
185202at3193	Missing
185210at3193	Missing
185632at3193	Missing
186115at3193	Missing
186149at3193	Missing
186228at3193	Missing
186725at3193	Missing
186996at3193	Missing
187034at3193	Missing
187064at3193	Missing
187120at3193	Missing
187340at3193	Missing
187345at3193	Missing
187437at3193	Missing
187627at3193	Missing
187746at3193	Missing
187828at3193	Missing
187952at3193	Missing
188047at3193	Missing
188054at3193	Missing
188221at3193	Missing
188462at3193	Missing
188597at3193	Missing
188860at3193	Missing
188864at3193	Missing
189022at3193	Missing
189624at3193	Missing
189672at3193	Missing
189828at3193	Missing
189838at3193	Missing
190211at3193	Missing
190330at3193	Missing
190635at3193	Missing
190682at3193	Missing
190765at3193	Missing
191064at3193	Missing
191077at3193	Missing
191247at3193	Missing
191814at3193	Missing
192570at3193	Missing
192752at3193	Missing
193065at3193	Missing
193252at3193	Missing
193277at3193	Missing
193769at3193	Missing
193818at3193	Missing
193899at3193	Missing
193902at3193	Missing
193910at3193	Missing
193996at3193	Missing
194116at3193	Missing
194228at3193	Missing
194233at3193	Missing
194237at3193	Missing
194511at3193	Missing
195058at3193	Missing
195205at3193	Missing
195656at3193	Missing
195796at3193	Missing
196221at3193	Missing
196273at3193	Missing
196323at3193	Missing
196423at3193	Missing
196442at3193	Missing
196453at3193	Missing
196776at3193	Missing
196894at3193	Missing
197017at3193	Missing
197152at3193	Missing
197330at3193	Missing
197413at3193	Missing
197526at3193	Missing
197545at3193	Missing
197836at3193	Missing
198718at3193	Missing
198809at3193	Missing
198946at3193	Missing
199345at3193	Missing
199467at3193	Missing
199845at3193	Missing
199941at3193	Missing
200083at3193	Missing
200210at3193	Missing
200301at3193	Missing
200869at3193	Missing
201012at3193	Missing
201093at3193	Missing
201638at3193	Missing
202147at3193	Missing
202185at3193	Missing
202482at3193	Missing
202553at3193	Missing
202565at3193	Missing
202942at3193	Missing
203343at3193	Missing
203809at3193	Missing
203933at3193	Missing
204060at3193	Missing
204197at3193	Missing
204437at3193	Missing
204701at3193	Missing
204800at3193	Missing
205134at3193	Complete	atg000188l	10143	14280	+	162.7	113	https://www.orthodb.org/v10?query=205134at3193	protein Iojap-related, mitochondrial
205166at3193	Missing
205334at3193	Missing
205399at3193	Missing
205878at3193	Missing
205887at3193	Missing
205963at3193	Missing
206508at3193	Missing
206707at3193	Missing
206860at3193	Missing
206888at3193	Missing
207344at3193	Missing
207476at3193	Missing
207533at3193	Missing
207537at3193	Missing
207739at3193	Missing
207787at3193	Missing
208235at3193	Missing
209041at3193	Missing
210007at3193	Missing
210177at3193	Missing
210541at3193	Missing
210672at3193	Missing
210791at3193	Missing
210833at3193	Missing
211122at3193	Missing
211137at3193	Missing
211824at3193	Missing
212287at3193	Missing
212586at3193	Missing
212874at3193	Missing
212908at3193	Missing
213464at3193	Missing
213697at3193	Missing
213743at3193	Missing
214134at3193	Missing
214225at3193	Missing
214962at3193	Missing
214985at3193	Missing
216147at3193	Missing
216356at3193	Missing
216383at3193	Missing
216839at3193	Missing
216846at3193	Missing
217135at3193	Missing
217208at3193	Missing
217398at3193	Missing
217409at3193	Missing
217633at3193	Missing
218126at3193	Missing
218847at3193	Missing
218897at3193	Missing
219117at3193	Missing
219680at3193	Missing
219764at3193	Missing
220203at3193	Missing
220518at3193	Missing
220874at3193	Missing
223334at3193	Missing
225752at3193	Missing
